algo,score,time,result
1,0,1.1260240077972412,lose
1,0,3.3060083389282227,lose
1,0,5.318839073181152,lose
1,0,5.750232219696045,lose
1,0,5.901369333267212,lose
1,0,7.083443880081177,lose
1,0,7.976272106170654,lose
1,0,3.088808536529541,lose
1,0,7.23958420753479,lose
1,0,7.813106536865234,lose
1,0,9.87748908996582,lose
1,1,12.795143365859985,win
1,0,12.829174518585205,win
1,0,14.726900577545166,lose
1,0,14.876036167144775,lose
1,0,16.020077228546143,lose
1,1,26.253892421722412,win
1,1,29.849162101745605,win
1,0,35.24557662010193,lose
1,0,39.078062295913696,lose
1,0,39.97888135910034,lose
1,0,43.69977116584778,lose
1,0,49.52807426452637,lose
1,0,51.035950660705566,lose
1,0,51.527397871017456,lose
1,0,56.43786430358887,lose
1,0,59.1163010597229,lose
1,0,61.33982825279236,lose
1,1,64.93810057640076,win
1,0,66.17022180557251,lose
1,0,68.16003108024597,lose
1,0,70.25493597984314,lose
1,0,73.16008448600769,lose
1,0,73.19411540031433,win
1,0,4.331939458847046,lose
1,0,6.250684022903442,lose
1,0,8.09836459159851,lose
1,0,9.902519226074219,lose
1,0,10.050647020339966,lose
1,0,11.894324779510498,lose
1,0,12.476854085922241,lose
1,0,15.557656526565552,lose
1,0,18.222081661224365,lose
1,0,19.475727319717407,lose
1,0,21.964991331100464,lose
1,0,23.655528783798218,lose
1,0,25.720406532287598,lose
1,0,2.6163792610168457,lose
1,0,4.510100841522217,lose
1,0,8.84554934501648,lose
1,0,8.87958025932312,win
1,0,10.97648811340332,lose
1,0,13.328628778457642,lose
1,0,15.172305822372437,lose
1,0,18.4923255443573,lose
1,0,20.806936740875244,lose
1,1,24.807575225830078,win
1,0,26.98555564880371,lose
1,0,27.036606073379517,lose
1,0,27.728230476379395,lose
1,1,30.675416707992554,win
1,0,33.506998777389526,lose
1,0,35.20053172111511,lose
1,0,35.250577449798584,lose
1,0,36.40362596511841,lose
1,0,40.67102813720703,lose
1,0,42.1773841381073,lose
1,0,47.366103410720825,lose
1,0,48.95755195617676,lose
1,0,52.19201326370239,lose
1,0,54.050689458847046,lose
1,0,54.96351909637451,lose
1,0,56.31474781036377,lose
1,1,61.431923151016235,win
1,0,0.868790864944458,lose
1,0,2.9006385803222656,lose
1,0,4.462065935134888,lose
1,0,6.818200349807739,lose
1,0,6.869246959686279,lose
1,0,8.458197355270386,lose
1,0,8.71242880821228,lose
1,0,9.523167371749878,lose
1,0,10.280856370925903,lose
1,0,12.297690153121948,lose
1,0,12.544915676116943,lose
1,0,12.576952695846558,win
1,0,13.39969277381897,lose
1,0,18.734546422958374,lose
1,0,21.742789030075073,lose
1,0,22.43842077255249,lose
1,0,28.28674030303955,lose
1,0,30.871597290039062,lose
1,0,32.445042848587036,lose
1,0,2.5453150272369385,lose
1,0,5.842322111129761,lose
1,0,8.968664407730103,lose
1,0,10.800339221954346,lose
1,0,15.105247974395752,lose
1,0,15.15729570388794,lose
1,0,16.989963054656982,lose
1,0,17.039007425308228,lose
1,0,23.08000898361206,lose
1,0,24.97973656654358,lose
1,0,25.01276659965515,win
1,0,31.63829779624939,lose
1,0,32.332929372787476,lose
1,0,32.57414960861206,lose
1,0,34.15959072113037,lose
1,0,34.84621620178223,lose
1,0,37.75486135482788,lose
1,0,39.42438054084778,lose
1,0,39.913824796676636,lose
1,0,41.952184438705444,lose
1,0,42.87001967430115,lose
1,0,44.43244910240173,lose
1,0,45.01296901702881,lose
1,0,48.17684721946716,lose
1,0,52.536320209503174,lose
1,0,54.595194578170776,lose
1,1,58.49674344062805,win
1,0,59.38956332206726,lose
1,0,63.18853187561035,lose
1,0,66.66467905044556,lose
1,0,68.71254324913025,lose
1,0,69.28706550598145,lose
1,0,74.4822986125946,lose
1,0,80.45973825454712,lose
1,0,80.930166721344,lose
1,0,82.11374926567078,lose
1,0,85.58590912818909,lose
1,0,85.63695573806763,lose
1,0,86.55278897285461,lose
1,0,86.79601049423218,lose
1,0,88.47654032707214,lose
1,0,91.45124745368958,lose
1,0,93.50562858581543,lose
1,0,94.4164502620697,lose
1,0,94.46750378608704,lose
1,0,95.84374713897705,lose
1,0,97.74347639083862,lose
1,0,97.77550458908081,win
1,0,99.45002722740173,lose
1,0,101.44183874130249,lose
1,0,102.66695284843445,lose
1,0,103.56327414512634,lose
1,1,106.82023787498474,win
1,0,108.06437063217163,lose
1,0,108.95718216896057,lose
1,0,2.6203842163085938,lose
1,0,3.8685343265533447,lose
1,0,5.100647449493408,lose
1,0,7.4517786502838135,lose
1,0,7.924208641052246,lose
1,0,4.629210710525513,lose
1,0,8.837545156478882,lose
1,0,10.089683532714844,lose
1,0,10.122714042663574,win
1,0,12.288684129714966,lose
1,0,14.368575811386108,lose
1,0,15.723816394805908,lose
1,0,17.89678645133972,lose
1,0,22.972915649414062,lose
1,1,27.56007957458496,win
1,0,27.609123945236206,lose
1,0,28.086559057235718,lose
1,0,28.23969864845276,lose
1,0,4.1517791748046875,lose
1,0,11.34182858467102,lose
1,0,12.23864459991455,lose
1,0,16.78578233718872,lose
1,0,18.29415488243103,lose
1,0,18.87768530845642,lose
1,0,20.750896692276,lose
1,0,21.89493727684021,lose
1,0,23.57346749305725,lose
1,0,25.473196506500244,lose
1,0,25.507227420806885,win
1,0,28.14213252067566,lose
1,0,28.633579969406128,lose
1,0,28.6666100025177,win
1,0,30.94418978691101,lose
1,0,31.852015733718872,lose
1,0,32.341461181640625,lose
1,0,33.478511095047,lose
1,1,36.390146255493164,win
1,0,38.564125299453735,lose
1,0,39.803759813308716,lose
1,0,48.485660552978516,lose
1,0,58.72348499298096,lose
1,0,59.62930989265442,lose
1,1,73.16964268684387,win
1,0,75.9701919555664,lose
1,0,76.55872750282288,lose
1,0,76.61077499389648,lose
1,0,79.58348107337952,lose
1,0,79.8357105255127,lose
1,0,81.33507513999939,lose
1,0,83.98399257659912,lose
1,0,89.07263779640198,lose
1,0,89.98145031929016,lose
1,0,91.96776247024536,lose
1,0,93.11480641365051,lose
1,0,95.6641275882721,lose
1,0,97.57386541366577,lose
1,0,97.8170874118805,lose
1,0,98.73792481422424,lose
1,0,99.96203875541687,lose
1,1,102.86919093132019,win
1,0,105.03716492652893,lose
1,0,105.5286192893982,lose
1,0,105.5616569519043,win
1,0,17.146094799041748,lose
1,0,21.26434874534607,lose
1,0,21.85588765144348,lose
1,0,77.27978920936584,lose
1,0,87.81988167762756,lose
1,0,141.99663400650024,lose
1,0,143.14367771148682,lose
1,0,144.8257133960724,lose
1,0,146.66338896751404,lose
1,0,147.5692183971405,lose
1,0,147.81243109703064,lose
1,0,148.5200755596161,lose
1,0,149.85730242729187,lose
1,0,149.91535234451294,lose
1,0,153.14328360557556,lose
1,0,153.1923279762268,lose
1,0,153.2233636379242,win
1,0,155.78819727897644,lose
1,0,160.32032322883606,lose
1,0,169.30600953102112,lose
1,0,170.97352647781372,lose
1,0,173.8111114501953,lose
1,1,182.95193362236023,win
1,0,184.0919713973999,lose
1,0,184.14201736450195,lose
1,0,186.12582087516785,lose
1,0,187.94898581504822,lose
1,0,188.37037634849548,lose
1,0,191.21195530891418,lose
1,0,192.7743785381317,lose
1,0,194.01951241493225,lose
1,0,197.19791221618652,lose
1,0,201.45178604125977,lose
1,0,203.36652898788452,lose
1,0,205.21621298789978,lose
1,0,207.5728623867035,lose
1,0,210.805805683136,lose
1,0,216.38088297843933,lose
1,0,218.23007225990295,lose
1,0,218.28011798858643,lose
1,0,219.52124738693237,lose
1,0,221.19877409934998,lose
1,0,235.00284028053284,lose
1,0,236.0047528743744,lose
1,0,244.08060383796692,lose
1,0,244.13165044784546,lose
1,0,246.97724175453186,lose
1,1,258.02580738067627,win
1,0,260.92094826698303,lose
1,0,262.90975975990295,lose
1,0,262.94379115104675,win
1,1,264.86955857276917,win
1,1,269.8655982017517,win
1,0,270.11983013153076,lose
1,0,274.7570526599884,lose
1,0,275.0002739429474,lose
1,0,275.2474992275238,lose
1,0,276.1633331775665,lose
1,0,280.7450113296509,lose
1,0,280.7780411243439,win
1,0,281.02126288414,lose
1,0,281.50770568847656,lose
1,0,283.18223118782043,lose
1,0,283.3263623714447,lose
1,0,285.3271837234497,lose
1,0,285.3592131137848,win
1,0,289.28878927230835,lose
1,0,290.5369257926941,lose
1,1,83.62404108047485,win
1,0,86.20339012145996,lose
1,0,14.647844314575195,lose
1,0,14.681860446929932,win
1,0,17.76366639137268,lose
1,0,19.00330114364624,lose
1,0,55.195709466934204,lose
1,0,57.080424785614014,lose
1,0,57.5498526096344,lose
1,0,34.07847619056702,lose
1,0,35.324609994888306,lose
1,0,38.21425533294678,lose
1,0,38.2642936706543,lose
1,0,44.32830286026001,lose
1,0,45.149049043655396,lose
1,0,46.04888343811035,lose
1,0,46.74149823188782,lose
1,0,51.54437470436096,lose
1,0,57.622907876968384,lose
1,0,59.68778657913208,lose
1,0,60.922415018081665,lose
1,0,61.84425401687622,lose
1,0,22.071072578430176,lose
1,0,10.445002555847168,lose
1,0,1.7335777282714844,lose
1,0,2.31510591506958,lose
1,0,16.394375562667847,lose
1,0,0.9989087581634521,lose
1,2,1.7135591506958008,lose
1,0,1.8586914539337158,lose
1,1,3.7814390659332275,lose
1,0,4.6992738246917725,lose
1,1,5.275813579559326,lose
1,6,8.523256063461304,lose
1,3,10.439013242721558,lose
1,5,13.527809381484985,lose
1,4,15.447556018829346,lose
1,9,19.359620332717896,win
1,0,20.264442443847656,lose
1,1,20.5076642036438,lose
1,8,24.69547200202942,lose
1,5,27.3729145526886,lose
1,3,29.629464149475098,lose
1,1,30.444204807281494,lose
1,4,34.77414298057556,lose
1,4,3.188654899597168,lose
1,0,3.6702096462249756,lose
1,8,8.39874815940857,win
1,1,10.750722169876099,lose
1,0,12.457627534866333,lose
1,3,14.151651859283447,lose
1,2,18.714171171188354,lose
1,0,20.768057823181152,lose
1,3,21.952253818511963,lose
1,2,23.52173638343811,lose
1,1,24.001264095306396,lose
1,5,26.333269119262695,lose
1,4,29.17617392539978,lose
1,4,31.517204761505127,lose
1,0,31.659223318099976,lose
